행정구역명,학원-교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,개설일자,적재일시
동작구,교습소,17342,엔티비에이치영어삼성교습소,서울특별시 동작구 여의대방로 30,/ 220/221호 (신대방동/ 현대아파트상가A동),입시.검정 및 보습,보통교과,초등영어,보습,18,6,초등영어:175000/ 중등영어:230000/ 고등영어:300000,N,N,7064,개원,2007-05-28,2007-05-28,2021-10-17
동작구,교습소,17478,수아음악교습소,서울특별시 동작구 서달로 130,/ 1층 (흑석동),예능(대),예능(중),바이엘,음악,25,5,바이엘:120000/ 체르니100:130000/ 체르니30:140000/ 체르니40:150000/ 체르니50:160000,Y,N,156861,개원,2007-06-12,2007-06-12,2021-10-17
동작구,교습소,17634,상도이해법수학교습소,서울특별시 동작구 상도로 134,2층201호 (상도동),입시.검정 및 보습,보통교과,초등수학,보습,16,8,초등수학:150000/ 중등수학:180000,N,N,156840,개원,2007-06-29,2007-06-29,2021-10-17
동작구,학원,17753,강남에듀보습학원,서울특별시 동작구 여의대방로 2,신대방우성스포츠센터201호 (신대방동),입시.검정 및 보습,보통교과,보습/,보습,100,98,,N,,156852,개원,2007-06-05,2007-06-05,2021-10-17
동작구,학원,17881,골든벨독서실,서울특별시 동작구 만양로14가길 3,(노량진동),독서실,독서실(중),독서실(일반인)/,독서실(일반인),125,95,,N,N,156801,개원,2007-05-17,2007-05-17,2021-10-17
동작구,교습소,17969,하이클래스뮤직음악교습소,서울특별시 동작구 사당로20길 126,르메이에르아파트 상가101호 (사당동),예능(대),예능(중),바이엘1,음악,40,9,,N,N,156091,개원,2007-08-06,2007-08-06,2021-10-17
동작구,학원,18421,동작청담에이프릴어학원,서울특별시 동작구 여의대방로 286,/ 3층일부/ 4층일부,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),684,171,,Y,N,6938,개원,2007-09-03,2007-09-03,2021-10-17
동작구,학원,18423,호크마보습학원,서울특별시 동작구 상도로 93,/ 5층 (상도동),입시.검정 및 보습,보통교과,보습/,보습,1892,172,,Y,N,6952,개원,2007-09-03,2007-09-03,2021-10-17
동작구,교습소,18732,나래피아노교습소,서울특별시 동작구 만양로 48,2층 (노량진동),예능(대),예능(중),바이엘,음악,33,5,바이엘:130000/ 체르니100:140000/ 체르니30:150000/ 체르니40:160000/ 피아노작품과정:200000/ 우쿨렐레:120000,N,N,156802,개원,2007-11-12,2007-11-12,2021-10-17
동작구,학원,18737,라온트리학원,서울특별시 동작구 상도로 346-2,/ 상도엠코타운 애스톤파크 401동 B301 (상도동),입시.검정 및 보습,보통교과,보습/,보습,2394,133,,Y,N,156030,개원,2007-10-04,2007-10-04,2021-10-17
동작구,학원,18739,사당간호학원,서울특별시 동작구 남부순환로 2053,/ 3층 일부 (사당동),직업기술,간호보조기술,간호조무사/,간호조무사,184,92,,Y,N,7024,개원,2007-10-08,2007-10-08,2021-10-17
동작구,학원,18745,지음뮤직아카데미실용음악학원,서울특별시 동작구 여의대방로24길 65,5층(대방동),예능(대),예능(중),음악/,음악,480,40,,Y,N,156811,개원,2007-10-30,2007-10-30,2021-10-17
동작구,교습소,19193,라라음악교습소,서울특별시 동작구 대방동길 29,미리내시티빌104호 (대방동),예능(대),예능(중),바이엘,음악,24,6,바이엘:90000/ 체르니100:100000/ 체르니30:110000/ 체르니40:120000,N,N,156810,개원,2007-12-26,2007-12-26,2021-10-17
동작구,학원,19263,에스디실용음악학원,서울특별시 동작구 양녕로 253-8 (상도1동),2/3층(상도1동),예능(대),예능(중),음악/,음악,42,42,,N,N,156871,개원,2007-12-31,2007-12-31,2021-10-17
동작구,학원,19264,이젠보습학원,서울특별시 동작구 상도로 358,/ 3층 (상도동),입시.검정 및 보습,보통교과,보습/,보습,81,96,,N,N,7040,개원,2008-01-02,2008-01-02,2021-10-17
동작구,교습소,19486,사당위니영어교습소,서울특별시 동작구 동작대로13길 42-2,/ 1층 (사당동),입시.검정 및 보습,보통교과,초등영어1,보습,15,5,,N,N,7012,개원,2008-01-30,2008-01-30,2021-10-17
동작구,학원,19626,씨엘씨하바드학원,서울특별시 동작구 여의대방로 22,/ 우성상가 302호일부·303호,입시.검정 및 보습,보통교과,보습/,보습,912,152,,N,,156786,개원,2008-01-09,2008-01-09,2021-10-17
동작구,교습소,19864,아이뮤즈음악교습소,서울특별시 동작구 사당로2차길 3,1층 (사당동),예능(대),예능(중),피아노기초,음악,25,5,피아노기초:120000/ 피아노초급:130000/ 피아노중급:140000/ 피아노고급:150000/ 피아노심화:170000,,N,156879,개원,2008-03-04,2008-03-04,2021-10-17
동작구,교습소,2000016127,한나피아노교습소,서울특별시 동작구 서달로10길 57,(흑석동),예능(대),예능(중),피아노,음악,1,1,,N,N,156859,개원,1986-01-11,1986-01-11,2021-10-17
동작구,교습소,2000016156,하늘나라미술교습소,서울특별시 동작구 동작대로9가길 21,/ 102호 (사당동),예능(대),예능(중),초등미술1,미술,14,7,초등미술1:75000/ 초등미술2:100000,N,N,7015,개원,1998-03-30,1998-03-30,2021-10-17
동작구,교습소,2000017262,하나피아노음악교습소,서울특별시 동작구 여의대방로36길 22,2층 (대방동),예능(대),예능(중),피아노초급,음악,78,9,피아노초급:120000/ 피아노중급:130000/ 피아노고급:140000/ 무료리코더:0/ 무료단소:0/ 무료오카리니:0/ 보컬:150000/ 색소폰:150000/ 플롯:150000/ 클라니넷:150000,N,N,156810,개원,1992-02-19,1992-02-19,2021-10-17
동작구,교습소,2000017588,한셈수학교습소,서울특별시 동작구 국사봉14길 5,/ 1층 일부 (상도동),입시.검정 및 보습,보통교과,초등수학1,보습,16,4,초등수학1:110000/ 초등수학2:80000/ 중등수학:200000/ 고등수학:300000,,N,156846,개원,1992-06-01,1992-06-01,2021-10-17
동작구,교습소,2000017591,은혜음악교습소,서울특별시 동작구 국사봉7길 23,1층 (상도동),예능(대),예능(중),피아노체르니(상),음악,39,6,피아노체르니(상):140000/ 플륫:250000/ 무료리코더:0/ 무료우쿨렐레:0/ 무료단소:0/ 피아노바이엘:120000/ 피아노체르니(하):130000,N,N,156844,개원,1992-03-06,1992-03-06,2021-10-17
동작구,교습소,2000017605,성곡서예교습소,서울특별시 동작구 상도로 125-1,/ 2층,기타(대),기타(중),서예,서예,5,5,,Y,N,6950,개원,1991-08-02,1991-08-02,2021-10-17
동작구,교습소,2000017645,예지음악교습소,서울특별시 동작구 국사봉16길 4,/ 1층 일부 (상도동),예능(대),예능(중),바이엘,음악,36,9,,N,N,7051,개원,1991-04-08,1991-04-08,2021-10-17
동작구,교습소,2000018159,성가피아노음악교습소,서울특별시 동작구 여의대방로 30,/ 현대상가 112동 에이동 402호 (신대방동/ 현대상가),예능(대),예능(중),바이엘피아노,음악,32,6,바이엘피아노:130000/ 체르니10피아노:140000/ 체르니30피아노:150000/ 체르니40이상피아노:160000/ 바이올린초급:100000/ 바이올린중급:100000,Y,N,7064,개원,1996-01-09,1996-01-09,2021-10-17
동작구,교습소,2000018171,온누리미술교습소,서울특별시 동작구 장승배기로16길 119,(노량진동),예능(대),예능(중),미술-초급,미술,15,5,,N,N,156803,개원,1996-12-06,1996-12-06,2021-10-17
동작구,교습소,2000018193,신예현피아노교습소,서울특별시 동작구 등용로 65,/ 2층 (대방동),예능(대),예능(중),피아노,음악,3,3,,Y,N,6947,개원,1998-04-22,1998-04-22,2021-10-17
동작구,교습소,2000018207,현대피아노교습소,서울특별시 동작구 등용로 127,현대아파트상가 103-301(대방동),예능(대),예능(중),기초,음악,16,4,,N,,156760,개원,2000-08-31,2000-08-31,2021-10-17
동작구,교습소,2000018275,예음음악교습소,서울특별시 동작구 동작대로35길 93,(사당동),예능(대),예능(중),바이엘,음악,60,5,,N,N,156814,개원,1994-07-28,1994-07-28,2021-11-14
동작구,교습소,2000018296,예울미술교습소,서울특별시 동작구 대방동27길 51,(대방동),예능(대),예능(중),미술초급,미술,10,5,,N,N,156810,개원,1996-03-18,1996-03-18,2021-10-17
동작구,교습소,2000018350,아티버스미술교습소,서울특별시 동작구 현충로 111,명수대상가B동 106호(흑석동),예능(대),예능(중),미술(초급),미술,16,8,,N,N,156877,개원,1996-05-28,1996-05-28,2021-10-17
동작구,교습소,2000018436,셈프레피아노음악교습소,서울특별시 동작구 성대로10길 56,(상도동),예능(대),예능(중),바이엘1,음악,40,5,바이엘1:100000/ 바이엘2:90000/ 체르니100:110000/ 체르니100(2):100000/ 체르니30:120000/ 체르니30(2):110000/ 체르니40:130000/ 체르니40(2):120000,N,N,156873,개원,1999-11-09,1999-11-09,2021-10-17
동작구,교습소,20486,레인보우아트미술교습소,서울특별시 동작구 흑석로13,서우빌딩201호(상도1동),예능(대),예능(중),미술-초등부1,미술,12,6,미술-초등부1:60000/ 미술-초등부2:100000,N,N,156882,개원,2008-04-28,2008-04-28,2021-10-17
동작구,학원,20753,수무용학원,서울특별시 동작구 장승배기로 41,문민빌딩 (상도동),예능(대),예능(중),무용/,무용,168,42,,N,,156838,개원,2008-04-16,2008-04-16,2021-10-17
동작구,학원,20754,대한논리논술학원,서울특별시 동작구 여의대방로 250,/ 상가동/상가 3-5.3-6호 (대방동/ 대림아파트),입시.검정 및 보습,보통교과,보습·논술/,보습·논술,540,135,,Y,N,156761,개원,2008-04-16,2008-04-16,2021-10-17
동작구,학원,20755,마루사이버독서실,서울특별시 동작구 성대로2길 7,대성빌딩 (상도동),독서실,독서실(중),,독서실(일반인),88,88,,N,,156834,개원,2008-03-28,2008-03-28,2021-10-17
동작구,교습소,20999,그림속이야기미술교습소,서울특별시 동작구 장승배기로 17,/ 1층 일부 (상도동),예능(대),예능(중),미술1,미술,44,4,미술1:60000/ 미술2:70000/ 미술3:80000/ 미술4:90000/ 미술5:100000/ 미술6:110000/ 미술7:120000/ 미술8:130000/ 미술입시1:150000/ 미술입시2:180000/ 미술입시3:200000,N,N,7047,개원,2008-05-15,2008-05-15,2021-10-17
동작구,학원,21198,미래고시학원,서울특별시 동작구 노량진로 166,/ 영빌딩 3층 일부 (노량진동/제일은행노량진지점),인문사회(대),인문사회(중),성인고시/,성인고시,1080,187,,Y,N,156801,개원,2008-06-25,2008-06-25,2021-10-17
동작구,학원,2137,제일영광독서실,서울특별시 동작구 만양로14라길 21-9,/ 1~6층  (노량진동/영광독서관),독서실,독서실(중),독서실(일반인)/,독서실(일반인),5400,600,,Y,N,156802,개원,2003-03-28,2003-03-28,2021-10-17
동작구,학원,2147,영광독서실,서울특별시 동작구 만양로14라길 17,/ 1~6층 (노량진동),독서실,독서실(중),독서실(일반인)/,독서실(일반인),1897,351,,Y,N,6914,개원,2003-02-18,2003-02-18,2021-10-31
동작구,학원,2165,청담아이가르텐동작어학원,서울특별시 동작구 상도로31길 19,브라운스통상도상가동지1층(105~108호) (상도동),종합(대),,실용외국어(유아/초·중·고)/,,90,251,,N,N,156830,개원,2003-04-08,2003-04-08,2021-10-17
동작구,학원,2173,서울덕성기술학원,서울특별시 동작구 노량진로 4,/ 3층일부/ 4층일부 (대방동),종합(대),,기계/국토개발/,,2600,187,,Y,N,6938,개원,2002-04-15,2002-04-15,2021-10-17
동작구,학원,21972,대원교육티처메카고시학원,서울특별시 동작구 노량진로 202,/ 2층 (노량진동/ 남강타워),인문사회(대),인문사회(중),성인고시/,성인고시,31356,156,,,N,156801,개원,2008-09-05,2008-09-05,2021-10-17
동작구,학원,21980,제이비엠수학보습학원,서울특별시 동작구 여의대방로44길 10,/ 502호 (대방동/ 대림아파트),입시.검정 및 보습,보통교과,보습/,보습,2220,222,,N,N,6943,개원,2008-07-30,2008-07-30,2021-10-17
동작구,학원,21983,세스토킹학원,서울특별시 동작구 장승배기로 4,/ 대왕빌딩 2층 (상도동),입시.검정 및 보습,보통교과,보습/,보습,395,79,,Y,N,156841,개원,2008-07-17,2008-07-17,2021-10-17
동작구,교습소,21996,옙아카데미영어교습소,서울특별시 동작구 알마타길 20,/ 2층 (대방동),입시.검정 및 보습,보통교과,초등영어,보습,6,3,,N,N,6941,개원,2008-07-15,2012-07-02,2021-10-17
동작구,교습소,21997,원리샘수학교습소,서울특별시 동작구 현충로 111,명수대상가 제B동 2층 203호(흑석동),입시.검정 및 보습,보통교과,초등수학1,보습,49,4,초등수학1:150000/ 초등수학2:168000/ 중등수학1:240000/ 중등수학2:320000/ 중등수학3:400000/ 고등수학1:320000/ 고등수학2:425000,N,N,156877,개원,2008-07-18,2008-07-18,2021-10-17
동작구,교습소,21998,숙명예인음악교습소,서울특별시 동작구 신대방2길 12,/ 1층일부 (신대방동),예능(대),예능(중),초등피아노기초,음악,15,6,,Y,N,7067,개원,2008-07-28,2008-07-28,2021-10-17
동작구,교습소,22000,켈리한솔플러스영어교습소,서울특별시 동작구 상도로53길 13,래미안상도3차아파트 상가동제4층403호 (상도동),입시.검정 및 보습,보통교과,영어초등반,보습,36,9,,N,N,156732,개원,2008-08-19,2008-08-19,2021-10-17
동작구,교습소,22003,상상나무미술교습소,서울특별시 동작구 장승배기로10길 130,/ 상도더샵아파트상가B동 202호 (상도동/ 상도 더샵아파트),예능(대),예능(중),미술1,미술,21,7,,N,N,6966,개원,2008-09-16,2008-09-16,2021-10-17
동작구,학원,22067,조선생영어보습학원,서울특별시 동작구 여의대방로 202,/ 2층 (대방동),입시.검정 및 보습,보통교과,보습/,보습,86,112,,N,N,6945,개원,2008-09-12,2008-09-12,2021-10-17
동작구,학원,22220,청명보습학원,서울특별시 동작구 보라매로 59,세종빌딩2층 (신대방동),입시.검정 및 보습,보통교과,,보습,756,126,,N,N,156847,개원,2008-10-17,2008-10-17,2021-10-17
동작구,학원,22444,고설아국어학원,서울특별시 동작구 여의대방로36길 4,2층 (대방동),입시.검정 및 보습,보통교과,보습/,보습,20,87,,Y,N,156810,개원,2008-11-13,2008-11-13,2021-10-17
동작구,학원,22448,더베스트영어보습학원,서울특별시 동작구 상도로26길 12,/ 3층 (상도동/ 명진 빌딩),입시.검정 및 보습,보통교과,보습/,보습,55,74,,N,N,6956,개원,2008-11-13,2008-11-13,2021-10-17
동작구,교습소,22487,모던잉글리쉬영어교습소,서울특별시 동작구 장승배기로 4길 9,포스코 다 샵 아파트 단지내 상가B동 201호(상도동),입시.검정 및 보습,보통교과,초등영어1,보습,54,6,초등영어1:180000/ 초등영어2:200000/ 초등영어3:220000/ 초등영어4:240000/ 중등영어1:260000/ 중등영어2:280000/ 중등영어3:300000/ 고등영어1:320000/ 고등영어2:340000,Y,N,156749,개원,2008-10-09,2008-10-09,2021-10-17
동작구,학원,22502,하늘독서실,서울특별시 동작구 여의대방로 284,3/4층(대방동),독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),1111,101,,Y,N,156808,개원,2008-11-20,2008-11-20,2021-10-31
동작구,학원,22627,이보영의토킹클럽영어학원,서울특별시 동작구 상도로 219,/ 2층 일부 (상도동),입시.검정 및 보습,보통교과,보습/,보습,40,80,,Y,N,6921,개원,2008-12-08,2008-12-08,2021-10-17
동작구,학원,22705,동작정이조외국어학원,서울특별시 동작구 상도로 213,/ 3층 (상도동/ 세담빌딩),국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),245,210,,Y,N,6921,개원,2008-12-08,2008-12-08,2021-10-17
